Year,Concept,Mean Cosine Similarity,Semantic Breadth
1979,偏见,0.30254313,3.3053138190264986
1979,欺凌,0.2909903,3.4365407505560723
1979,精神病,NA,NA
1979,创伤,0.29189533,3.425885573995378
1979,分裂,0.2836521,3.525445468667342
1979,阴谋,0.29009622,3.447132087543741
1979,主权,0.3133445,3.191375540857194
1979,恐怖主义,NA,NA
1980,偏见,0.3040479,3.288955323654659
1980,欺凌,NA,NA
1980,精神病,0.2675379,3.7377882924540513
1980,创伤,0.2978991,3.3568413244116173
1980,分裂,0.29195124,3.425229511105159
1980,阴谋,0.29496107,3.3902779670839913
1980,主权,0.32428735,3.0836848392256866
1980,恐怖主义,0.29206914,3.4238468670173936
1981,偏见,0.2984214,3.3509659743616553
1981,欺凌,0.32141712,3.111221923771872
1981,精神病,0.27802986,3.596735988570858
1981,创伤,0.30448383,3.2842466443935088
1981,分裂,0.28771663,3.4756420232173295
1981,阴谋,0.3121727,3.203354954157501
1981,主权,0.31546515,3.169922233325719
1981,恐怖主义,0.2892145,3.457641398338985
1982,偏见,0.31615263,3.1630291765276355
1982,欺凌,0.3315507,3.016130074665202
1982,精神病,0.27431902,3.645390645718199
1982,创伤,0.29892206,3.345353613501679
1982,分裂,0.30227038,3.30829633805672
1982,阴谋,0.3087119,3.239266267464145
1982,主权,0.32915714,3.0380625750983663
1982,恐怖主义,0.30383405,3.2912703400369927
1983,偏见,0.31630072,3.1615482888389663
1983,欺凌,0.31051302,3.2204768785905253
1983,精神病,0.26808557,3.730152291283858
1983,创伤,0.3051693,3.2768694414715624
1983,分裂,0.29928216,3.34132842632866
1983,阴谋,0.31254584,3.1995307084818223
1983,主权,0.31447458,3.179907232892748
1983,恐怖主义,0.3037908,3.29173883664223
1984,偏见,0.2931562,3.411150702116261
1984,欺凌,0.28973198,3.451465738003858
1984,精神病,0.27187008,3.678227528011676
1984,创伤,0.2858826,3.497939459343154
1984,分裂,0.28410417,3.519835719337364
1984,阴谋,0.30909252,3.235277238689692
1984,主权,0.3192996,3.1318547642286196
1984,恐怖主义,0.2881047,3.470960227325624
1985,偏见,0.3053195,3.275257686273124
1985,欺凌,0.30043316,3.328527396064464
1985,精神病,0.25719267,3.888135672565578
1985,创伤,0.27913892,3.5824455807108597
1985,分裂,0.2905579,3.4416549353018437
1985,阴谋,0.3091117,3.2350763608568704
1985,主权,0.33157632,3.015896935561357
1985,恐怖主义,0.29268515,3.41664070159061
1986,偏见,0.2978875,3.356971965032876
1986,欺凌,NA,NA
1986,精神病,0.26585376,3.761466417175939
1986,创伤,0.28015783,3.569416513120474
1986,分裂,0.286202,3.494035516371065
1986,阴谋,0.30540273,3.2743650107854365
1986,主权,0.31337202,3.191095404478546
1986,恐怖主义,0.29843694,3.3507916310577657
1987,偏见,0.30602208,3.2677380899861976
1987,欺凌,NA,NA
1987,精神病,0.26919392,3.7147941871758774
1987,创伤,0.2782473,3.593925301212562
1987,分裂,0.28489238,3.5100973889370906
1987,阴谋,0.30291724,3.301231693620049
1987,主权,0.3105351,3.2202478562748005
1987,恐怖主义,0.2947316,3.3929176359978324
1988,偏见,0.30970803,3.2288475152753393
1988,欺凌,NA,NA
1988,精神病,0.2767102,3.6138890283035146
1988,创伤,0.28250977,3.5397005418560457
1988,分裂,0.28694448,3.484994743078681
1988,阴谋,0.2975773,3.3604714734657466
1988,主权,0.30914813,3.2346952606164487
1988,恐怖主义,0.2973006,3.3635989182971953
1989,偏见,0.30348668,3.295037582525861
1989,欺凌,0.30658284,3.2617611786593708
1989,精神病,0.2726978,3.6670628684337645
1989,创伤,0.27700153,3.610088363935774
1989,分裂,0.2999957,3.33338121641913
