Year,Concept,Mean Cosine Similarity,Semantic Breadth
1979,偏见,0.30767837,3.2501472059254706
1979,欺凌,0.2909903,3.4365407505560723
1979,精神病,NA,NA
1979,创伤,0.2944786,3.395832553221506
1979,分裂,0.29103008,3.4360709484115723
1979,阴谋,0.29174274,3.427677387733621
1979,主权,0.32668486,3.061053985572526
1979,恐怖主义,NA,NA
1980,偏见,0.30624747,3.265333068637869
1980,欺凌,NA,NA
1980,精神病,0.2683534,3.726429366115361
1980,创伤,0.29739633,3.3625162529380552
1980,分裂,0.2840282,3.5207771338154044
1980,阴谋,0.30782902,3.2485565921594945
1980,主权,0.3254414,3.0727499017628297
1980,恐怖主义,0.29206914,3.4238468670173936
1981,偏见,0.29386523,3.4029204052013284
1981,欺凌,0.32141712,3.111221923771872
1981,精神病,0.27802986,3.596735988570858
1981,创伤,0.30003622,3.3329309181136018
1981,分裂,0.29940203,3.339990732874357
1981,阴谋,0.30799407,3.246815783072071
1981,主权,0.32041818,3.120921550116496
1981,恐怖主义,0.29078716,3.4389413846065233
1982,偏见,0.32088125,3.1164177019608457
1982,欺凌,0.3315507,3.016130074665202
1982,精神病,0.27431902,3.645390645718199
1982,创伤,0.30578443,3.270277648397147
1982,分裂,0.29702973,3.366666318840487
1982,阴谋,0.31884205,3.13634913994065
1982,主权,0.32189146,3.1066372801858364
1982,恐怖主义,0.30383405,3.2912703400369927
1983,偏见,0.3101874,3.2238575840768045
1983,欺凌,0.31051302,3.2204768785905253
1983,精神病,0.26808557,3.730152291283858
1983,创伤,0.30199322,3.3113326072061464
1983,分裂,0.28898168,3.460427019075521
1983,阴谋,0.31204855,3.2046294906162123
1983,主权,0.3163324,3.1612316679846932
1983,恐怖主义,0.3037908,3.29173883664223
1984,偏见,0.29080746,3.4387013817244507
1984,欺凌,0.28973198,3.451465738003858
1984,精神病,0.27187008,3.678227528011676
1984,创伤,0.28598708,3.4966614680453607
1984,分裂,0.29044968,3.442937185520765
1984,阴谋,0.31549203,3.1696521381321037
1984,主权,0.30557722,3.2724952625794
1984,恐怖主义,0.28475818,3.511751615584843
1985,偏见,0.29363674,3.405568399038082
1985,欺凌,0.30043316,3.328527396064464
1985,精神病,0.25719267,3.888135672565578
1985,创伤,0.28481025,3.5111096508126387
1985,分裂,0.28295514,3.5341291218117123
1985,阴谋,0.30066407,3.325971104845741
1985,主权,0.32186875,3.1068564682087416
1985,恐怖主义,0.28423056,3.51827051874267
1986,偏见,0.30434552,3.2857392000365055
1986,欺凌,NA,NA
1986,精神病,0.26585376,3.761466417175939
1986,创伤,0.28148827,3.552545907282435
1986,分裂,0.2885542,3.46555353949982
1986,阴谋,0.3086092,3.24034422878695
1986,主权,0.31927535,3.132092727942595
1986,恐怖主义,0.29751536,3.3611709714524522
1987,偏见,0.30081922,3.324255697893503
1987,欺凌,NA,NA
1987,精神病,0.26919392,3.7147941871758774
1987,创伤,0.27914542,3.582362201899821
1987,分裂,0.281544,3.551842697121609
1987,阴谋,0.2933053,3.409416652195918
1987,主权,0.31739357,3.1506624296558456
1987,恐怖主义,0.29045573,3.442865472948757
1988,偏见,0.30800894,3.246659019561077
1988,欺凌,NA,NA
1988,精神病,0.2767102,3.6138890283035146
1988,创伤,0.27441368,3.64413325883124
1988,分裂,0.2923849,3.4201493475206783
1988,阴谋,0.29751325,3.361194876672963
1988,主权,0.30869618,3.239431074639474
1988,恐怖主义,0.30523288,3.2761869946990387
1989,偏见,0.30526182,3.275876420388119
1989,欺凌,0.30658284,3.2617611786593708
1989,精神病,0.27654716,3.6160197288979234
1989,创伤,0.27962545,3.5762124503326502
1989,分裂,0.29488188,3.391188360027708
1989,阴谋,0.30503312,3.278332556440203
1989,主权,0.3013493,3.318408106329312
1989,恐怖主义,0.29651004,3.372567072051635
1990,偏见,0.28887707,3.4616800847942857
1990,欺凌,0.31841072,3.1405977354554544
1990,精神病,0.2750078,3.63626031144601
1990,创伤,0.27464134,3.6411125075606856
1990,分裂,0.29815173,3.353996956512352
1990,阴谋,0.30926365,3.233487061881828
1990,主权,0.31636435,3.1609124306457415
1990,恐怖主义,0.30173975,3.314114207365626
1991,偏见,0.29947013,3.339231232366859
1991,欺凌,0.3140427,3.1842804818285586
1991,精神病,0.266763,3.748645778090937
1991,创伤,0.28155488,3.55170547199477
1991,分裂,0.28863528,3.464579891797547
1991,阴谋,0.30722108,3.2549849257355175
1991,主权,0.32166672,3.1088077985840163
1991,恐怖主义,0.2886903,3.4639196542855726
1992,偏见,0.295927,3.379211900666911
1992,欺凌,NA,NA
1992,精神病,0.26457387,3.779662716136048
1992,创伤,0.2749297,3.6372934306474396
1992,分裂,0.29551575,3.3839144409316666
1992,阴谋,0.3110113,3.21531710817217
1992,主权,0.3277326,3.051268082286241
1992,恐怖主义,0.29889062,3.345705524072188
1993,偏见,0.30824956,3.2441246317969816
1993,欺凌,NA,NA
1993,精神病,0.27395934,3.650176719191084
1993,创伤,0.28614876,3.494685810918831
1993,分裂,0.29633456,3.3745641554174264
1993,阴谋,0.30073398,3.3251978652571936
1993,主权,0.31474748,3.177150113912536
1993,恐怖主义,0.28321558,3.5308791685441165
1994,偏见,0.30092221,3.323117902911221
1994,欺凌,0.32323435,3.0937306062311767
1994,精神病,0.26467922,3.7781582835847702
1994,创伤,0.28187707,3.5476457792027576
1994,分裂,0.28939685,3.4554626016433474
1994,阴谋,0.29817715,3.3537110082642316
1994,主权,0.31769976,3.1476259200664902
1994,恐怖主义,0.2891923,3.45790685866387
1995,偏见,0.29348934,3.407278814053966
1995,欺凌,0.30038986,3.329007220759229
1995,精神病,0.25231272,3.9633356602304928
1995,创伤,0.29357633,3.4062691640779565
1995,分裂,0.2889546,3.4607514439122387
1995,阴谋,0.29765394,3.359606087903521
1995,主权,0.30514038,3.277180204109617
1995,恐怖主义,0.28660306,3.489146237060279
1996,偏见,0.29471183,3.393145113990572
1996,欺凌,0.3285113,3.0440353406193044
1996,精神病,0.2606832,3.836073696390234
1996,创伤,0.2741039,3.648251500614141
1996,分裂,0.29155532,3.429880875680634
1996,阴谋,0.2851279,3.5071978995129767
1996,主权,0.31041208,3.2215241201720364
1996,恐怖主义,0.28784227,3.474124863952396
1997,偏见,0.27988097,3.5729474477670538
1997,欺凌,0.29840362,3.351165772008608
1997,精神病,0.2697239,3.70749506763876
1997,创伤,0.26600844,3.7592792637760226
1997,分裂,0.29220927,3.422204942908231
1997,阴谋,0.2896237,3.4527560209706385
1997,主权,0.30006787,3.3325793726977326
1997,恐怖主义,0.28911522,3.458828625257535
1998,偏见,0.31146505,3.2106330541679466
1998,欺凌,0.3178234,3.146401329884595
1998,精神病,0.2689824,3.717715215645536
1998,创伤,0.2653512,3.7685903705972423
1998,分裂,0.28707376,3.483425290189136
1998,阴谋,0.29032895,3.4443688824976597
1998,主权,0.31785908,3.1460482087192436
1998,恐怖主义,0.2910249,3.4361321737705675
1999,偏见,0.29198056,3.4248854932847426
1999,欺凌,0.3034343,3.2956061965320465
1999,精神病,0.24572074,4.069660473837541
1999,创伤,0.2602512,3.842441541624406
1999,分裂,0.29745224,3.361884234003928
1999,阴谋,0.28506055,3.508026569660676
1999,主权,0.30310282,3.2992104670366866
1999,恐怖主义,0.27597725,3.6234870295218493
2000,偏见,0.29462585,3.3941353244582264
2000,欺凌,0.3130474,3.194404333229755
2000,精神病,0.26649404,3.752429195254425
2000,创伤,0.26210588,3.815252033755347
2000,分裂,0.285517,3.502418332670345
2000,阴谋,0.28401276,3.5209685067619376
2000,主权,0.2990441,3.343988367845944
2000,恐怖主义,0.28476575,3.5116582643940917
2001,偏见,0.27690127,3.611395434313842
2001,欺凌,0.3021186,3.3099584134737268
2001,精神病,0.2499766,4.0003743522008035
2001,创伤,0.26986802,3.7055150659262655
2001,分裂,0.28253657,3.539364880256581
2001,阴谋,0.28761345,3.476888841085823
2001,主权,0.28871584,3.463613226509172
2001,恐怖主义,0.2782035,3.594491245811444
2002,偏见,0.28253537,3.539379813790978
2002,欺凌,NA,NA
2002,精神病,0.25237164,3.962410371901329
2002,创伤,0.27356696,3.6554121714485417
2002,分裂,0.2885185,3.465982389970369
2002,阴谋,0.2873342,3.4802678798871858
2002,主权,0.32102093,3.11506167796559
2002,恐怖主义,0.27833146,3.5928385714747666
2003,偏见,0.2969534,3.3675316282860583
2003,欺凌,NA,NA
2003,精神病,0.25578973,3.9094611493416136
