Year,Concept,Mean Cosine Similarity,Semantic Breadth
1979,偏见,0.3062172,3.2656559490737855
1979,欺凌,0.2909903,3.4365407505560723
1979,精神病,NA,NA
1979,创伤,0.29250616,3.418731440166653
1979,分裂,0.28974104,3.4513578141997363
1979,阴谋,0.29460585,3.394365712755019
1979,主权,0.31406227,3.184081958736522
1979,恐怖主义,NA,NA
1980,偏见,0.30908787,3.2353259022908287
1980,欺凌,NA,NA
1980,精神病,0.2694204,3.7116716267075858
1980,创伤,0.29647377,3.3729796585427296
1980,分裂,0.30098143,3.322464089204151
1980,阴谋,0.2973504,3.363035589146056
1980,主权,0.3297781,3.03234200444498
1980,恐怖主义,0.29206914,3.4238468670173936
1981,偏见,0.29141486,3.4315340357077844
1981,欺凌,0.32141712,3.111221923771872
1981,精神病,0.27802986,3.596735988570858
1981,创伤,0.29500654,3.3897553202784545
1981,分裂,0.29452303,3.3953202173567902
1981,阴谋,0.30264777,3.3041710560547757
1981,主权,0.32114306,3.11387702766196
1981,恐怖主义,0.2890656,3.459422366175669
1982,偏见,0.31291506,3.1957554544244986
1982,欺凌,0.3315507,3.016130074665202
1982,精神病,0.27431902,3.645390645718199
1982,创伤,0.29672432,3.3701315814847432
1982,分裂,0.3037894,3.291754014158657
1982,阴谋,0.32398707,3.086542960014909
1982,主权,0.32729688,3.0553300454250722
1982,恐怖主义,0.30383405,3.2912703400369927
1983,偏见,0.31303886,3.1944916150196865
1983,欺凌,0.31051302,3.2204768785905253
1983,精神病,0.26808557,3.730152291283858
1983,创伤,0.30613703,3.2665111279374517
1983,分裂,0.29421577,3.3988660935513844
1983,阴谋,0.32226083,3.1030765043609807
1983,主权,0.31643075,3.160249147316347
1983,恐怖主义,0.3037908,3.29173883664223
1984,偏见,0.29487982,3.3912120086613555
1984,欺凌,0.28973198,3.451465738003858
1984,精神病,0.27187008,3.678227528011676
1984,创伤,0.2873356,3.480250914210129
1984,分裂,0.28351152,3.527193540506596
1984,阴谋,0.3089322,3.2369563548061344
1984,主权,0.31031993,3.2224807442591956
1984,恐怖主义,0.28879073,3.462714994072883
1985,偏见,0.29610342,3.377198436890763
1985,欺凌,0.30043316,3.328527396064464
1985,精神病,0.25719267,3.888135672565578
1985,创伤,0.28222778,3.543237254768826
1985,分裂,0.29372844,3.4045051837525393
1985,阴谋,0.31275338,3.197407497544849
1985,主权,0.31519684,3.172620619537112
1985,恐怖主义,0.29321238,3.4104971502478763
1986,偏见,0.29780498,3.357902191775037
1986,欺凌,NA,NA
1986,精神病,0.26585376,3.761466417175939
1986,创伤,0.28163844,3.5506516357612066
1986,分裂,0.28323022,3.5306967475266555
1986,阴谋,0.30351844,3.294692690941008
1986,主权,0.30484623,3.2803423853610667
1986,恐怖主义,0.29791352,3.356678793463874
1987,偏见,0.30177438,3.313733894220229
1987,欺凌,NA,NA
1987,精神病,0.26919392,3.7147941871758774
1987,创伤,0.27887952,3.5857777876568075
1987,分裂,0.2831837,3.531276770488277
1987,阴谋,0.29035106,3.4441065571540963
1987,主权,0.3064865,3.2627865865161154
1987,恐怖主义,0.2970217,3.3667575253396564
1988,偏见,0.29844096,3.350746458688856
1988,欺凌,NA,NA
1988,精神病,0.2767102,3.6138890283035146
1988,创伤,0.27905506,3.583522204330117
1988,分裂,0.27982908,3.5736099428447035
1988,阴谋,0.30546424,3.273705644830438
1988,主权,0.3052573,3.2759250336946137
1988,恐怖主义,0.30454412,3.283596467493019
1989,偏见,0.29558372,3.3831361996760685
1989,欺凌,0.30658284,3.2617611786593708
1989,精神病,0.2720284,3.6760869427081655
1989,创伤,0.2792474,3.5810538924916444
1989,分裂,0.29007787,3.4473502470565776
1989,阴谋,0.30246162,3.306204556776834
1989,主权,0.3050044,3.278641354143328
1989,恐怖主义,0.2919461,3.4252896513975073
1990,偏见,0.29727027,3.3639421999682195
1990,欺凌,0.31841072,3.1405977354554544
1990,精神病,0.2750078,3.63626031144601
1990,创伤,0.27531746,3.632170654616886
1990,分裂,0.28306028,3.5328163714039915
1990,阴谋,0.31141895,3.2111083741343833
1990,主权,0.3091593,3.234578328874125
1990,恐怖主义,0.30173975,3.314114207365626
1991,偏见,0.29424858,3.3984870779342846
1991,欺凌,0.3140427,3.1842804818285586
1991,精神病,0.2632059,3.7993071341450433
1991,创伤,0.27384523,3.651697771648524
1991,分裂,0.28774118,3.4753453964539793
1991,阴谋,0.30866158,3.2397942099634602
1991,主权,0.32069844,3.1181941507616404
1991,恐怖主义,0.2886903,3.4639196542855726
1992,偏见,0.2952974,3.386416380137653
1992,欺凌,NA,NA
1992,精神病,0.26457387,3.779662716136048
1992,创伤,0.27227664,3.672735201324681
1992,分裂,0.28357777,3.526369503570621
1992,阴谋,0.31038305,3.2218254016643932
1992,主权,0.33198023,3.0122275797780276
1992,恐怖主义,0.30497655,3.278940597450582
1993,偏见,0.3028719,3.3017257725436018
1993,欺凌,NA,NA
1993,精神病,0.27395934,3.650176719191084
1993,创伤,0.28883314,3.462206571607341
1993,分裂,0.29581025,3.3805454401659523
1993,阴谋,0.30916396,3.234529687759216
1993,主权,0.3173582,3.1510136284233283
1993,恐怖主义,0.28321558,3.5308791685441165
1994,偏见,0.30385187,3.2910772975379423
1994,欺凌,0.32323435,3.0937306062311767
1994,精神病,0.26467922,3.7781582835847702
1994,创伤,0.2884441,3.4668762291320068
1994,分裂,0.28496075,3.5092552618280273
1994,阴谋,0.29580548,3.380599934411926
1994,主权,0.3211075,3.11422180725374
1994,恐怖主义,0.2891923,3.45790685866387
1995,偏见,0.28824267,3.4692990015632015
1995,欺凌,0.30234483,3.3074817380645003
1995,精神病,0.25231272,3.9633356602304928
1995,创伤,0.287062,3.483568139455547
1995,分裂,0.29016048,3.4463687466426736
1995,阴谋,0.2880661,3.471425612571377
1995,主权,0.30553314,3.2729673679971043
1995,恐怖主义,0.2841943,3.5187195272472316
1996,偏见,0.2952523,3.3869338952781276
1996,欺凌,0.3285113,3.0440353406193044
1996,精神病,0.2606832,3.836073696390234
1996,创伤,0.27827945,3.593510003578042
1996,分裂,0.29733387,3.363222670358807
1996,阴谋,0.2815709,3.551503225249239
1996,主权,0.31146184,3.2106662328932605
1996,恐怖主义,0.28214118,3.5443248805044254
1997,偏见,0.2919144,3.4256617289884597
1997,欺凌,0.29840362,3.351165772008608
1997,精神病,0.2697239,3.70749506763876
1997,创伤,0.26607174,3.758384907692594
1997,分裂,0.29229668,3.4211815455152297
1997,阴谋,0.28751785,3.478044981196161
1997,主权,0.30183962,3.3130176893751684
1997,恐怖主义,0.28879246,3.4626942683829043
1998,偏见,0.313783,3.1869159002774294
1998,欺凌,0.3178234,3.146401329884595
1998,精神病,0.2689824,3.717715215645536
1998,创伤,0.26608983,3.7581293954086092
1998,分裂,0.28184015,3.548110571380776
1998,阴谋,0.29432312,3.3976264309535034
1998,主权,0.30845702,3.2419427831615155
1998,恐怖主义,0.28725028,3.481284678560609
1999,偏见,0.2959488,3.3789628085250194
1999,欺凌,0.30437145,3.2854593028441856
1999,精神病,0.24628676,4.060307508005343
1999,创伤,0.25518736,3.9186893522777426
1999,分裂,0.2918816,3.4260468304778033
1999,阴谋,0.28296867,3.5339601360863617
1999,主权,0.30315903,3.2985987771335354
1999,恐怖主义,0.28566968,3.500546451279873
2000,偏见,0.28226435,3.5427782270921804
2000,欺凌,0.3130474,3.194404333229755
2000,精神病,0.26649404,3.752429195254425
2000,创伤,0.268033,3.73088391367508
2000,分裂,0.29941863,3.3398055623957505
2000,阴谋,0.29523638,3.387116464773746
2000,主权,0.29810956,3.3544714096326294
2000,恐怖主义,0.29230672,3.4210639969511183
2001,偏见,0.2859954,3.4965598083367193
2001,欺凌,0.3021186,3.3099584134737268
2001,精神病,0.2499766,4.0003743522008035
2001,创伤,0.26821727,3.7283207616814362
2001,分裂,0.28160095,3.5511243565429425
2001,阴谋,0.28815475,3.470357494759728
2001,主权,0.3028071,3.3024325526646274
2001,恐怖主义,0.27826843,3.5936524025185874
2002,偏见,0.28204456,3.545539048874955
2002,欺凌,NA,NA
2002,精神病,0.25237164,3.962410371901329
2002,创伤,0.27356696,3.6554121714485417
2002,分裂,0.29259932,3.4176429343479593
2002,阴谋,0.2834308,3.5281978810476153
2002,主权,0.30949485,3.2310715032676214
2002,恐怖主义,0.28906906,3.4593809938360014
2003,偏见,0.2962263,3.3757975714571007
2003,欺凌,NA,NA
2003,精神病,0.2562682,3.902161826105422
2003,创伤,0.2656048,3.7649922836268144
2003,分裂,0.27951434,3.5776339449692904
2003,阴谋,0.27374065,3.65309281919677
2003,主权,0.29923075,3.3419024795334265
2003,恐怖主义,0.28079203,3.5613546728831604
2004,偏见,0.22625013,4.419887022587645
2004,欺凌,0.24102035,4.149027221813557
2004,精神病,0.20243222,4.939925193941905
2004,创伤,0.20525803,4.871916660138967
2004,分裂,0.24955311,4.007162977319348
2004,阴谋,0.23692364,4.220769278568947
2004,主权,0.24864975,4.0217213786245996
2004,恐怖主义,0.23656732,4.227126581120757
2005,偏见,0.28095096,3.5593399914077954
2005,欺凌,0.30167642,3.314809928416478
2005,精神病,0.26286003,3.8043060416758547
2005,创伤,0.26507837,3.772469310996369
2005,分裂,0.29793572,3.3564286474508918
2005,阴谋,0.27162912,3.6814903425484244
2005,主权,0.28482643,3.510910164066024
2005,恐怖主义,0.29377562,3.4039584583230957
