Year,Concept,Mean Cosine Similarity,Semantic Breadth
1979,偏见,0.30258814,3.304822246208156
1979,欺凌,0.2909903,3.4365407505560723
1979,精神病,NA,NA
1979,创伤,0.29484668,3.3915931741654775
1979,分裂,0.29277045,3.4156453149338346
1979,阴谋,0.30056897,3.3270234331318447
1979,主权,0.30941635,3.2318912301621316
1979,恐怖主义,NA,NA
1980,偏见,0.29609632,3.377279337283138
1980,欺凌,NA,NA
1980,精神病,0.2666587,3.750112125277212
1980,创伤,0.29266667,3.4168564103775623
1980,分裂,0.29039586,3.443575311666544
1980,阴谋,0.29695767,3.367483299790069
1980,主权,0.32106766,3.1146082938999893
1980,恐怖主义,0.29206914,3.4238468670173936
1981,偏见,0.29863226,3.348600001037879
1981,欺凌,0.32141712,3.111221923771872
1981,精神病,0.27802986,3.596735988570858
1981,创伤,0.29421237,3.3989053425051474
1981,分裂,0.2889023,3.461377623761947
1981,阴谋,0.30162942,3.315326424137368
1981,主权,0.3172206,3.152380409270551
1981,恐怖主义,0.28816497,3.470234389317351
1982,偏见,0.3174118,3.15048138724555
1982,欺凌,0.3315507,3.016130074665202
1982,精神病,0.27431902,3.645390645718199
1982,创伤,0.30252877,3.3054707624659634
1982,分裂,0.29347557,3.407438669635435
1982,阴谋,0.32022154,3.1228379879034165
1982,主权,0.32716468,3.056564665587218
1982,恐怖主义,0.30383405,3.2912703400369927
1983,偏见,0.2962656,3.3753496621676
1983,欺凌,0.31051302,3.2204768785905253
1983,精神病,0.26808557,3.730152291283858
1983,创伤,0.30763495,3.2506059569198054
1983,分裂,0.30643857,3.263296834621428
1983,阴谋,0.31577167,3.166845216652027
1983,主权,0.29834217,3.351856043662073
1983,恐怖主义,0.3037908,3.29173883664223
1984,偏见,0.2904235,3.4432473856325854
1984,欺凌,0.28973198,3.451465738003858
1984,精神病,0.27187008,3.678227528011676
1984,创伤,0.28427017,3.517780319051459
1984,分裂,0.2844854,3.515118881227303
1984,阴谋,0.3087682,3.238675351154409
1984,主权,0.31083786,3.21711127567932
1984,恐怖主义,0.28767207,3.476180328495537
1985,偏见,0.30301842,3.3001294010953015
1985,欺凌,0.30043316,3.328527396064464
1985,精神病,0.25719267,3.888135672565578
1985,创伤,0.28609085,3.4953931490592955
1985,分裂,0.29872948,3.3475102701617705
1985,阴谋,0.3080102,3.246645825727784
1985,主权,0.3162126,3.1624293825246217
1985,恐怖主义,0.29977888,3.3357920490391106
1986,偏见,0.29408294,3.4004012652888904
1986,欺凌,NA,NA
1986,精神病,0.26585376,3.761466417175939
1986,创伤,0.2824282,3.540722853629284
1986,分裂,0.28426427,3.517853342399914
1986,阴谋,0.29977876,3.335793375542032
1986,主权,0.32271698,3.098690364438198
1986,恐怖主义,0.28016543,3.5693196913621748
1987,偏见,0.30646193,3.2630480370034256
1987,欺凌,NA,NA
1987,精神病,0.26919392,3.7147941871758774
1987,创伤,0.2862561,3.493375280226953
1987,分裂,0.27707195,3.6091707941665434
1987,阴谋,0.29884526,3.3462133397449816
