Year,Concept,Mean Cosine Similarity,Semantic Breadth
1979,偏见,0.7748314,1.2906033256320197
1979,欺凌,0.7535516,1.3270491322205469
1979,精神病,0.6995946,1.42939922043068
1979,创伤,0.75304765,1.3279372248456016
1979,分裂,0.73139095,1.3672578199262242
1979,阴谋,0.7514446,1.3307701313572269
1979,主权,0.8193463,1.2204851469662856
1979,恐怖主义,0.7058803,1.4166708183079104
1980,偏见,0.77676576,1.2873893864218655
1980,欺凌,0.74604917,1.340394233974198
1980,精神病,0.6449031,1.5506204943788073
1980,创伤,0.7698236,1.2989988693427748
1980,分裂,0.7466027,1.3394004350181203
1980,阴谋,0.6985952,1.4314440795656629
1980,主权,0.7997435,1.250400951177901
1980,恐怖主义,0.73569775,1.3592538580697013
1981,偏见,0.724148,1.3809332262315166
1981,欺凌,0.78215396,1.2785206570217595
1981,精神病,0.7156335,1.3973632926209474
1981,创伤,0.7404453,1.3505386267025508
1981,分裂,0.74466413,1.3428872913686924
1981,阴谋,0.73294145,1.3643654643755727
1981,主权,0.80209976,1.2467277070128775
1981,恐怖主义,0.7536523,1.3268718660994179
1982,偏见,0.77223706,1.2949391431977244
1982,欺凌,0.78226864,1.2783332279308062
1982,精神病,0.71922165,1.3903919575268364
1982,创伤,0.76580554,1.3058145241100132
1982,分裂,0.75087297,1.331783191631267
1982,阴谋,0.7721213,1.2951332734189767
1982,主权,0.79543036,1.2571810776788825
1982,恐怖主义,0.7613438,1.3134670959081685
1983,偏见,0.7677043,1.3025848487970557
1983,欺凌,0.7813239,1.279878917704929
1983,精神病,0.7067549,1.4149176293582562
1983,创伤,0.7658678,1.305708324221173
1983,分裂,0.76318574,1.3102970197433141
1983,阴谋,0.7705678,1.2977443811416198
1983,主权,0.76532215,1.3066393042042528
1983,恐怖主义,0.7903923,1.2651945442515269
1984,偏见,0.75027627,1.3328423719093163
1984,欺凌,0.71942824,1.3899926951136632
1984,精神病,0.68173236,1.4668513096006137
1984,创伤,0.7505619,1.3323351602907132
1984,分裂,0.7243363,1.3805741393000053
1984,阴谋,0.74484366,1.3425636161061707
1984,主权,0.7897676,1.2661952338178226
1984,恐怖主义,0.76827884,1.3016107584576069
1985,偏见,0.76262444,1.3112614075420985
1985,欺凌,0.7558884,1.3229466105616887
1985,精神病,0.67794174,1.4750530047762547
1985,创伤,0.74196976,1.3477638149234101
1985,分裂,0.7326261,1.3649527727702222
1985,阴谋,0.7454335,1.3415012706796792
1985,主权,0.7877372,1.2694589157097547
