Year,Concept,Mean Cosine Similarity,Semantic Breadth
1979,偏见,0.78252697,1.2779112266449248
1979,欺凌,0.7535516,1.3270491322205469
1979,精神病,0.6995946,1.42939922043068
1979,创伤,0.75726235,1.3205463088856344
1979,分裂,0.7371601,1.356557440011695
1979,阴谋,0.73657775,1.357629932502134
1979,主权,0.7781893,1.285034371565237
1979,恐怖主义,0.7058803,1.4166708183079104
1980,偏见,0.7894158,1.2667595828181077
1980,欺凌,0.74604917,1.340394233974198
1980,精神病,0.6462186,1.5474639746778864
1980,创伤,0.7724378,1.2946026021663422
1980,分裂,0.7450377,1.3422140029751215
1980,阴谋,0.72654253,1.3763819120624945
1980,主权,0.8008575,1.2486616152726386
1980,恐怖主义,0.73569775,1.3592538580697013
1981,偏见,0.74856424,1.3358906853062038
1981,欺凌,0.78215396,1.2785206570217595
1981,精神病,0.7156335,1.3973632926209474
1981,创伤,0.7624327,1.3115911834563865
1981,分裂,0.75030804,1.332785937172309
1981,阴谋,0.74121135,1.3491428505717882
1981,主权,0.77916014,1.2834332073299717
1981,恐怖主义,0.7539081,1.3264216195480896
1982,偏见,0.7969108,1.2548455509727228
1982,欺凌,0.78226864,1.2783332279308062
1982,精神病,0.71922165,1.3903919575268364
1982,创伤,0.74830467,1.3363540903243298
1982,分裂,0.7539261,1.326389950146184
1982,阴谋,0.76142466,1.313327570850437
1982,主权,0.7954489,1.2571517804837586
1982,恐怖主义,0.7613438,1.3134670959081685
1983,偏见,0.76981753,1.29900912825353
1983,欺凌,0.7813239,1.279878917704929
1983,精神病,0.7067549,1.4149176293582562
1983,创伤,0.7524647,1.328965976073217
1983,分裂,0.7627017,1.3111286009366512
1983,阴谋,0.7593568,1.3169039959754765
1983,主权,0.7859207,1.2723930365951057
1983,恐怖主义,0.7903923,1.2651945442515269
1984,偏见,0.7382899,1.354481498288977
1984,欺凌,0.71942824,1.3899926951136632
1984,精神病,0.68173236,1.4668513096006137
1984,创伤,0.75462,1.3251702569495505
1984,分裂,0.7507726,1.3319612438168245
1984,阴谋,0.7672591,1.3033406481676557
1984,主权,0.77611107,1.2884753785486087
1984,恐怖主义,0.7688105,1.300710625266504
1985,偏见,0.7534488,1.3272302255566175
1985,欺凌,0.7558884,1.3229466105616887
1985,精神病,0.67794174,1.4750530047762547
1985,创伤,0.7165751,1.3955271671795402
1985,分裂,0.71009576,1.4082607611745737
1985,阴谋,0.7131873,1.4021562523688296
1985,主权,0.77968025,1.282577053014235
1985,恐怖主义,0.7702076,1.2983512768478478
1986,偏见,0.73999614,1.3513584090309563
1986,欺凌,0.7562861,1.3222509580620057
1986,精神病,0.65602005,1.5243436647922668
1986,创伤,0.70288193,1.422714049266638
1986,分裂,0.73724985,1.3563922710000809
1986,阴谋,0.723092,1.3829498500223096
1986,主权,0.8028749,1.2455240183263467
1986,恐怖主义,0.7712683,1.296565656097285
1987,偏见,0.75989527,1.3159708264075871
1987,欺凌,0.73071307,1.3685262270836802
1987,精神病,0.6817151,1.4668885026082685
1987,创伤,0.68069434,1.4690881630688757
1987,分裂,0.7150233,1.3985558639891298
1987,阴谋,0.7554641,1.323689676915629
1987,主权,0.76019394,1.3154537837646694
1987,恐怖主义,0.76075554,1.3144827067480664
1988,偏见,0.76940995,1.2996972473375608
1988,欺凌,0.73259777,1.3650055231690372
1988,精神病,0.6983057,1.4320375198047461
1988,创伤,0.7055265,1.4173812619489945
1988,分裂,0.7230129,1.3831011404316387
1988,阴谋,0.71850234,1.39178391018302
1988,主权,0.752454,1.3289849250832715
1988,恐怖主义,0.77861166,1.284337303650573
1989,偏见,0.76274806,1.311048888904865
1989,欺凌,0.76737404,1.303145466973218
1989,精神病,0.69484264,1.4391747819541454
1989,创伤,0.70706344,1.4143002570440975
1989,分裂,0.7492829,1.3346094040664294
1989,阴谋,0.7447745,1.3426882534417297
1989,主权,0.7995181,1.2507534095022934
1989,恐怖主义,0.7628718,1.310836234306714
1990,偏见,0.71523565,1.3981405977817878
