Year,Concept,Mean Cosine Similarity,Semantic Breadth
1979,偏见,0.7757127,1.2891370261942632
1979,欺凌,0.7535516,1.3270491322205469
1979,精神病,0.6995946,1.42939922043068
1979,创伤,0.76628774,1.3049928147368872
1979,分裂,0.75865704,1.318118661835696
1979,阴谋,0.7594258,1.316784306098453
1979,主权,0.8094797,1.2353614098004126
1979,恐怖主义,0.7058803,1.4166708183079104
1980,偏见,0.77015764,1.2984354816203356
1980,欺凌,0.74604917,1.340394233974198
1980,精神病,0.6625966,1.509213939678637
1980,创伤,0.7582366,1.3188495742388295
1980,分裂,0.7558225,1.323061997790798
1980,阴谋,0.7162933,1.3960762084532878
1980,主权,0.8044411,1.2430990994408682
1980,恐怖主义,0.73569775,1.3592538580697013
1981,偏见,0.73175603,1.3665756849753303
1981,欺凌,0.78215396,1.2785206570217595
1981,精神病,0.7156335,1.3973632926209474
1981,创伤,0.7474419,1.3378966529011098
1981,分裂,0.758038,1.3191951071284762
1981,阴谋,0.72583646,1.377720823994058
1981,主权,0.8010187,1.2484102822976704
1981,恐怖主义,0.75084615,1.331830766236187
1982,偏见,0.76302075,1.310580341282382
1982,欺凌,0.78226864,1.2783332279308062
1982,精神病,0.71922165,1.3903919575268364
1982,创伤,0.7627736,1.3110050411741865
1982,分裂,0.77171075,1.295822295518445
1982,阴谋,0.7476403,1.3375415749080208
1982,主权,0.80313504,1.245120625305673
1982,恐怖主义,0.7613438,1.3134670959081685
1983,偏见,0.7756788,1.289193391195807
1983,欺凌,0.7813239,1.279878917704929
1983,精神病,0.7067549,1.4149176293582562
1983,创伤,0.75176895,1.330195939137005
1983,分裂,0.7450132,1.3422581376302107
1983,阴谋,0.74273455,1.3463760344459819
1983,主权,0.77487564,1.290529663415859
1983,恐怖主义,0.7903923,1.2651945442515269
1984,偏见,0.74114865,1.3492569933549727
1984,欺凌,0.71942824,1.3899926951136632
1984,精神病,0.68173236,1.4668513096006137
1984,创伤,0.75510305,1.3243225514694803
1984,分裂,0.7110878,1.406296054827489
1984,阴谋,0.7541111,1.3260645350475444
1984,主权,0.7872441,1.2702540717717246
1984,恐怖主义,0.76476663,1.3075884278705958
1985,偏见,0.75169116,1.3303335861492307
1985,欺凌,0.7558884,1.3229466105616887
1985,精神病,0.67794174,1.4750530047762547
1985,创伤,0.7310501,1.3678953541321086
1985,分裂,0.72795135,1.3737181790841346
1985,阴谋,0.7327266,1.364765569531946
1985,主权,0.7839899,1.2755266259809044
1985,恐怖主义,0.7685901,1.301083645952842
1986,偏见,0.7439068,1.3442544219327706
1986,欺凌,0.7562861,1.3222509580620057
1986,精神病,0.65602005,1.5243436647922668
1986,创伤,0.68532926,1.45915264477905
1986,分裂,0.72552407,1.3783140274364512
1986,阴谋,0.73160535,1.366857143229582
1986,主权,0.7840372,1.275449729552946
1986,恐怖主义,0.766765,1.3041805534156776
1987,偏见,0.7563661,1.3221111235183574
1987,欺凌,0.73071307,1.3685262270836802
1987,精神病,0.6817151,1.4668885026082685
1987,创伤,0.6833704,1.463335232728536
1987,分裂,0.7308904,1.368194204254893
1987,阴谋,0.7345405,1.3613952803353255
1987,主权,0.79040635,1.2651720278492624
1987,恐怖主义,0.7534614,1.327207966784234
1988,偏见,0.7619202,1.3124733824093124
1988,欺凌,0.73259777,1.3650055231690372
1988,精神病,0.6983057,1.4320375198047461
1988,创伤,0.70816785,1.4120946024710705
1988,分裂,0.72769314,1.3742056154378877
1988,阴谋,0.70342684,1.4216119517920707
1988,主权,0.75717413,1.320700159659628
1988,恐怖主义,0.7739172,1.2921278947543533
1989,偏见,0.75499946,1.3245042607088504
1989,欺凌,0.76737404,1.303145466973218
1989,精神病,0.69186646,1.4453656326509725
1989,创伤,0.70516634,1.4181051242155174
1989,分裂,0.7576615,1.3198505819673931
1989,阴谋,0.7383795,1.3543171623525825
1989,主权,0.79113203,1.2640115157146545
1989,恐怖主义,0.77885216,1.2839407082176888
1990,偏见,0.72438467,1.3804820113422371
1990,欺凌,0.78776544,1.2694133875422946
1990,精神病,0.6819698,1.4663405454940346
1990,创伤,0.72929925,1.3711792570064543
1990,分裂,0.74060345,1.3502502643002192
1990,阴谋,0.7264814,1.3764977743063347
1990,主权,0.74948287,1.3342533097040647
1990,恐怖主义,0.787479,1.2698751599433986
1991,偏见,0.7717475,1.29576054573083
1991,欺凌,0.8009324,1.2485448095080185
1991,精神病,0.6792939,1.4721169184655856
1991,创伤,0.71002895,1.4083932846268512
1991,分裂,0.7406047,1.3502479822394415
1991,阴谋,0.7537793,1.3266482781786761
1991,主权,0.78933406,1.2668907275696701
1991,恐怖主义,0.77313364,1.2934374525384646
1992,偏见,0.7325509,1.3650928201533503
1992,欺凌,0.7375715,1.355800800297647
1992,精神病,0.66477877,1.5042598329062038
1992,创伤,0.6637985,1.5064812339679712
1992,分裂,0.7481819,1.3365734019661086
1992,阴谋,0.73690367,1.3570294791183377
1992,主权,0.7856295,1.2728646087651347
1992,恐怖主义,0.7919334,1.2627324193286418
1993,偏见,0.7474714,1.3378438432504507
1993,欺凌,0.7947941,1.2581875253479113
1993,精神病,0.683889,1.4622256553718735
1993,创伤,0.7151736,1.3982619004082302
1993,分裂,0.7464827,1.3396158273688046
1993,阴谋,0.74609154,1.3403180979599578
1993,主权,0.7776962,1.2858491657109976
1993,恐怖主义,0.7655331,1.3062792628248001
1994,偏见,0.77007854,1.2985688449349038
1994,欺凌,0.7759253,1.2887838913075307
1994,精神病,0.65202266,1.5336890290585399
1994,创伤,0.73526216,1.3600591196963079
1994,分裂,0.7415027,1.3486127521643079
1994,阴谋,0.73833156,1.3544050656373847
1994,主权,0.79506874,1.257752881766604
1994,恐怖主义,0.75737095,1.3203569553276981
1995,偏见,0.75704044,1.3209333950920992
1995,欺凌,0.8017239,1.2473122020832381
1995,精神病,0.65227056,1.5331061498541023
1995,创伤,0.73731405,1.3562741767896838
1995,分裂,0.7683969,1.3014107445948555
1995,阴谋,0.6990179,1.4305785663769848
1995,主权,0.78913397,1.2672119603570264
1995,恐怖主义,0.75021493,1.332951337295986
1996,偏见,0.76126707,1.313599451046677
1996,欺凌,0.78720844,1.2703115869066839
1996,精神病,0.70292604,1.4226247763318716
1996,创伤,0.7012917,1.4259402015447926
1996,分裂,0.7383553,1.3543615498985837
1996,阴谋,0.68794256,1.4536097221212603
1996,主权,0.7875577,1.2697482015096315
1996,恐怖主义,0.7541812,1.3259412880408938
1997,偏见,0.7461652,1.3401857639547632
1997,欺凌,0.78474313,1.2743023309246946
1997,精神病,0.69718397,1.4343416484807905
1997,创伤,0.718797,1.3912133202503305
1997,分裂,0.7531249,1.327801019030831
1997,阴谋,0.71101373,1.4064425927402275
1997,主权,0.7775218,1.2861375900359466
1997,恐怖主义,0.77588135,1.2888568592967005
1998,偏见,0.75398237,1.3262909667996736
1998,欺凌,0.7649966,1.3071953723526557
1998,精神病,0.67860204,1.4736177337075198
1998,创伤,0.68034995,1.4698318208841517
1998,分裂,0.74672544,1.3391803016194
1998,阴谋,0.7370995,1.3566688914984526
1998,主权,0.80707586,1.239040902963158
1998,恐怖主义,0.77377856,1.29235940948324
1999,偏见,0.74909234,1.3349489054626136
1999,欺凌,0.78457695,1.2745722352254045
1999,精神病,0.6622556,1.509991040253159
1999,创伤,0.695497,1.4378207727246588
1999,分裂,0.76629186,1.3049858107857941
1999,阴谋,0.6768499,1.4774324374186363
1999,主权,0.77867484,1.28423309376396
1999,恐怖主义,0.7236894,1.381808316324854
2000,偏见,0.75319314,1.3276807061204683
2000,欺凌,0.7964254,1.25561037767289
2000,精神病,0.6823198,1.4655883806902634
2000,创伤,0.70513076,1.4181766879842665
2000,分裂,0.77726185,1.2865677066997743
2000,阴谋,0.7356815,1.3592839225364786
2000,主权,0.7964567,1.2555610452850798
2000,恐怖主义,0.7864814,1.271485917965091
2001,偏见,0.744761,1.3427126463863672
2001,欺凌,0.77881736,1.2839980937347102
2001,精神病,0.6618203,1.5109841921944986
2001,创伤,0.7085617,1.411309662858891
2001,分裂,0.7446078,1.3429888750369623
2001,阴谋,0.71235347,1.4037974755566505
2001,主权,0.7822353,1.2783876780162593
2001,恐怖主义,0.7693516,1.2997958253670827
2002,偏见,0.7463183,1.3399109011054342
2002,欺凌,NA,NA
2002,精神病,0.6901781,1.4489013855540251
2002,创伤,0.70189595,1.4247125899934272
2002,分裂,0.7695879,1.2993967722832795
2002,阴谋,0.6957738,1.4372487556269102
2002,主权,0.7734124,1.2929712423377007
2002,恐怖主义,0.7669907,1.303796737464941
2003,偏见,0.77219963,1.2950019142656013
2003,欺凌,NA,NA
2003,精神病,0.6337102,1.5780083565551308
2003,创伤,0.72550124,1.3783573973838577
