Year,Target Concept,Sentence With Concepts,Context Words
2004,偏见,1,"['生活', '方式', '的', '嫉妒', '和', '对', '西方', '价值观', '的']"
2004,偏见,2,"['开始', '就', '存在', '这样', '或', '那样', '的', '误解', '和']"
2004,偏见,3,"['跟不上', '现代', '社会', '快速', '节奏', '和', '科技', '发展', '的']"
2004,偏见,4,"['倾销', '软木', '的', '结论', '不是', '一个', '客观', '和', '不带', '的', '调查', '机构', '所', '能', '得出', '的']"
2004,偏见,5,"['观点', '本身', '可能', '就是', '错误', '的', '或者', '是', '有', '的']"
2004,偏见,6,"['指出', '内陆地区', '居住', '着', '独眼', '人', '其', '无知', '与', '不言自明']"
2004,偏见,7,"['自大', '心态', '媒体', '对', '中国', '的', '报道', '长期', '存有', '未能', '给', '民众', '提供', '一个', '完整', '的', '中国', '视野']"
2004,偏见,8,"['影响', '拉近', '世界', '与', '亚洲', '国家', '的', '距离', '消除', '隔膜', '和', '误解']"
2004,偏见,9,"['麻木', '惊醒', '恐惧', '远遁', '歧视', '汗颜', '一切', '顾虑', '和', '烟消云散', '心中', '唤起', '的', '是', '对', '生命', '的', '珍视']"
2004,偏见,10,"['同时', '用', '科学', '的', '实证', '理性', '计算', '来', '取代', '和', '唯', '意志', '论', '取代', '文学', '的', '自恋', '与']"
2004,偏见,11,"['孔泉', '在', '回答', '提问', '时说', '任何', '不带', '的', '人', '都', '可以', '看到', '香港回归', '前', '香港', '居民']"
2004,偏见,12,"['当', '他们', '由于', '不', '了解', '中国', '而', '产生', '某种', '或', '误解', '时', '我们', '应该', '耐心', '地', '做', '解释']"
2004,偏见,13,"['什么', '危害', '如何', '才能', '消除', '这种', '基于', '宗教', '的']"
2004,偏见,14,"['香港', '文汇报', '的', '社评', '指出', '任何', '不怀', '的', '人', '都', '不会', '否认', '修改', '行政长官', '和', '立法会']"
2004,偏见,15,"['到', '中西医', '结合', '治疗', '的', '意义', '不', '带有', '任何', '地', '选用', '最', '适当', '的', '治疗', '方法', '组成', '最佳']"
2004,偏见,16,"['从', '客观', '上', '找', '原因', '就算', '确系', '刮风下雨', '裁判', '所致', '都', '不能', '成为', '日后', '提高', '自身', '实力', '的']"
2004,偏见,17,"['香港', '文汇报', '的', '社评', '指出', '任何', '不怀', '的', '人', '都', '不会', '否认', '修改', '行政长官', '和', '立法会']"
2004,偏见,18,"['消除', '一些', '人', '对', '伟人', '形象', '的', '误解', '和']"
2004,偏见,19,"['本本主义', '落后', '的', '传统观念', '和', '主观', '往往', '是', '通过', '设置', '各种', '禁区', '和', '框框', '来']"
2004,偏见,20,"['孔泉', '在', '回答', '提问', '时说', '任何', '不带', '的', '人', '都', '可以', '看到', '香港回归', '前', '香港', '居民']"
2004,偏见,21,"['中国', '人权', '不断', '改善', '是', '任何', '不带', '政治', '的', '人', '都', '不会', '否认', '的', '客观事实', '国际', '社会']"
2004,偏见,22,"['伊斯兰', '恐惧症', '更加', '严重', '国际', '社会', '对', '穆斯林', '的', '越来越', '深', '许多', '穆斯林', '感到', '自己', '的', '权利', '被']"
2004,偏见,23,"['七煤', '公司党委', '历经', '深思', '果断', '破除', '实施', '了', '牵手', '活动', '和', '扩源', '活动', '即', '要求']"
