Year,Target Concept,Sentence With Concepts,Context Words
2004,偏见,1,"['自大', '心态', '媒体', '对', '中国', '的', '报道', '长期', '存有', '未能', '给', '民众', '提供', '一个', '完整', '的', '中国', '视野']"
2004,偏见,2,"['对', '中医药', '存在', '不少', '认识', '上', '的', '误区', '和']"
2004,偏见,3,"['长期', '在', '单一', '学科', '中', '工作', '容易', '形成', '职业', '有些', '综合性', '医院', '在', '住院医师', '培养', '中', '没有', '肿瘤学']"
2004,偏见,4,"['百般', '指责', '中国', '人权', '状况', '是因为', '美国', '出于', '意识形态', '和', '推行', '霸权', '的', '政治', '需要', '不', '愿意', '看到']"
2004,偏见,5,"['伊斯兰', '恐惧症', '更加', '严重', '国际', '社会', '对', '穆斯林', '的', '越来越', '深', '许多', '穆斯林', '感到', '自己', '的', '权利', '被']"
2004,偏见,6,"['孔泉', '在', '回答', '提问', '时说', '任何', '不带', '的', '人', '都', '可以', '看到', '香港回归', '前', '香港', '居民']"
2004,偏见,7,"['同时', '用', '科学', '的', '实证', '理性', '计算', '来', '取代', '和', '唯', '意识', '论', '取代', '文学', '的', '自恋', '与']"
2004,偏见,8,"['是', '群众', '心存', '还是', '人大代表', '自己', '没有', '发挥', '应有', '作用']"
2004,偏见,9,"['指出', '内陆地区', '居住', '着', '独眼', '人', '其', '无知', '与', '不言自明']"
2004,偏见,10,"['过去', '有个', '认为', '凡是', '进', '了', '监狱', '的', '罪犯', '即使', '刑满释放']"
2004,偏见,11,"['当', '他们', '由于', '不', '了解', '中国', '而', '产生', '某种', '或', '误解', '时', '我们', '应该', '耐心', '地', '做', '解释']"
2004,偏见,12,"['这是', '任何', '不带', '政治', '的', '人', '都', '不能', '否认', '的', '客观事实']"
2004,偏见,13,"['仅仅', '来自', '社会', '的', '就', '会', '造成', '大', '伤害']"
2004,偏见,14,"['和', '对话', '减少', '分歧', '和', '磨擦', '消除', '歧视', '和', '创造', '公平', '共', '赢', '的', '贸易', '投资', '环境']"
2004,偏见,15,"['等', '方面', '加强', '工作', '进一步', '消除', '社会', '性别歧视', '和', '树立', '生男生女', '顺其自然', '的', '新型', '生育', '观', '加大', '对产前']"
2004,偏见,16,"['开端', '但', '也', '暴露', '了', '他们', '对', '非洲', '的']"
2004,偏见,17,"['什么', '危害', '如何', '才能', '消除', '这种', '基于', '宗教', '的']"
2004,偏见,18,"['人们', '对', '兽医', '行业', '的', '是', '一大', '原因']"
2004,偏见,19,"['倾销', '软木', '的', '结论', '不是', '一个', '客观', '和', '不带', '的', '调查', '机构', '所', '能', '得出', '的']"
2004,偏见,20,"['或', '政治', '论争', '领域', '彼此', '陌生', '很', '容易', '导致', '并', '产生', '消极影响']"
2004,偏见,21,"['香港', '文汇报', '的', '社评', '指出', '任何', '不怀', '的', '人', '都', '不会', '否认', '修改', '行政长官', '和', '立法会']"
