Year,Concept,Mean Cosine Similarity,Semantic Breadth
1979,偏见,0.3058076,3.270030015982536
1979,欺凌,0.2909903,3.4365407505560723
1979,精神病,NA,NA
1979,创伤,0.29671744,3.37020977412533
1979,分裂,0.285814,3.4987790821709295
1979,阴谋,0.2928593,3.414609157250425
1979,主权,0.3172816,3.151774284993975
1979,恐怖主义,NA,NA
1980,偏见,0.30331558,3.2968962568908804
1980,欺凌,NA,NA
1980,精神病,0.26257306,3.808463774432523
1980,创伤,0.29146197,3.430979297107182
1980,分裂,0.2881443,3.470483480508595
1980,阴谋,0.29817602,3.3537237458355103
1980,主权,0.31952077,3.1296869849640037
1980,恐怖主义,0.29206914,3.4238468670173936
1981,偏见,0.30199996,3.311258756530484
1981,欺凌,0.32141712,3.111221923771872
1981,精神病,0.27802986,3.596735988570858
1981,创伤,0.2956608,3.3822543300745007
1981,分裂,0.29390532,3.4024562996751313
1981,阴谋,0.30391148,3.2904318349349064
1981,主权,0.32479632,3.0788526269466696
1981,恐怖主义,0.29243326,3.4195836465414486
1982,偏见,0.31829384,3.1417510340894417
1982,欺凌,0.3315507,3.016130074665202
1982,精神病,0.27431902,3.645390645718199
1982,创伤,0.29762834,3.3598950609557665
1982,分裂,0.2928391,3.4148444186626365
1982,阴谋,0.307973,3.2470379168130705
1982,主权,0.32876638,3.0416735824251293
1982,恐怖主义,0.30383405,3.2912703400369927
1983,偏见,0.3057689,3.270443713789859
1983,欺凌,0.31051302,3.2204768785905253
1983,精神病,0.26808557,3.730152291283858
1983,创伤,0.30085495,3.3238608711604942
1983,分裂,0.2983061,3.352261233637032
1983,阴谋,0.3181347,3.143322670555191
1983,主权,0.31742072,3.1503929443523497
1983,恐怖主义,0.3037908,3.29173883664223
1984,偏见,0.29203805,3.4242112929757016
1984,欺凌,0.28973198,3.451465738003858
1984,精神病,0.27187008,3.678227528011676
1984,创伤,0.28736788,3.479860027507486
1984,分裂,0.26910356,3.7160415552509036
1984,阴谋,0.3057847,3.270274779853324
1984,主权,0.3159877,3.1646800822576098
1984,恐怖主义,0.2866006,3.489176351188347
1985,偏见,0.30063975,3.3262401420488676
1985,欺凌,0.30043316,3.328527396064464
1985,精神病,0.25719267,3.888135672565578
1985,创伤,0.27888468,3.5857114966022525
1985,分裂,0.283301,3.5298146308375213
1985,阴谋,0.30313742,3.2988338908986234
1985,主权,0.3210452,3.114826295018728
1985,恐怖主义,0.29717705,3.3649974372235087
