Year,Concept,Mean Cosine Similarity,Semantic Breadth
1979,偏见,0.30416003,3.287742982820652
1979,欺凌,0.2909903,3.4365407505560723
1979,精神病,0.27451903,3.6427347625152935
1979,创伤,0.294133,3.3998224422679
1979,分裂,0.288549,3.465615820042309
1979,阴谋,0.29657874,3.371785909122928
1979,主权,0.31105557,3.2148596384139068
1979,恐怖主义,0.30623442,3.2654722553267854
1980,偏见,0.314349,3.1811776519885373
1980,欺凌,0.30704412,3.25686095021194
1980,精神病,0.26709956,3.743922313440613
1980,创伤,0.29755926,3.360675098994114
1980,分裂,0.29161757,3.4291486349294464
1980,阴谋,0.2994364,3.339607449396452
1980,主权,0.32265717,3.0992647907769197
1980,恐怖主义,0.29118198,3.434278435191188
1981,偏见,0.30085647,3.323844079108729
1981,欺凌,0.32141712,3.111221923771872
1981,精神病,0.27594927,3.6238544921382463
1981,创伤,0.3058267,3.2698257554370604
1981,分裂,0.30537495,3.2746628347924887
1981,阴谋,0.3152971,3.171611821413161
1981,主权,0.31712696,3.1533112207811005
1981,恐怖主义,0.29441693,3.396543757040824
1982,偏见,0.31590167,3.165542017798091
1982,欺凌,0.3315507,3.016130074665202
1982,精神病,0.2737096,3.653507284817245
1982,创伤,0.30258137,3.304896135564988
1982,分裂,0.30190146,3.3123390692243695
1982,阴谋,0.31443638,3.1802936174867074
1982,主权,0.32573083,3.0700194963948277
1982,恐怖主义,0.30383405,3.2912703400369927
1983,偏见,0.31343696,3.190434259159687
1983,欺凌,0.31051302,3.2204768785905253
1983,精神病,0.26212838,3.814924537571134
1983,创伤,0.30349973,3.2948958641115005
1983,分裂,0.3018663,3.31272494923463
1983,阴谋,0.3162761,3.1617943616304034
1983,主权,0.310073,3.2250471270451717
1983,恐怖主义,0.3018891,3.3124747710128526
1984,偏见,0.2893387,3.4561569973660453
1984,欺凌,0.28973198,3.451465738003858
1984,精神病,0.27050933,3.6967301314881578
1984,创伤,0.28933236,3.456232824765978
1984,分裂,0.28612658,3.4949566260780984
