Year,Target Concept,Sentence With Concepts,Context Words
2004,偏见,1,"['和', '对话', '减少', '分歧', '和', '磨擦', '消除', '歧视', '和', '创造', '公平', '共', '赢', '的', '贸易', '投资', '环境']"
2004,偏见,2,"['都', '表示', '反对', '西方', '对', '阿拉伯', '国家', '的', '文化']"
2004,偏见,3,"['军事家', '他', '能', '打破', '陈规陋习', '和', '世族', '门阀', '的', '网罗', '任用', '一大批', '能', '臣', '干将', '打败', '了', '袁绍']"
2004,偏见,4,"['孔泉', '在', '回答', '提问', '时说', '任何', '不带', '的', '人', '都', '可以', '看到', '香港回归', '前', '香港', '居民']"
2004,偏见,5,"['看待', '他们', '用', '服务', '和', '引导', '取代', '冷漠', '与', '多一些', '宽厚', '多一些', '温情', '让', '这些', '城市', '建设', '的']"
2004,偏见,6,"['过去', '有个', '认为', '凡是', '进', '了', '监狱', '的', '罪犯', '即使', '刑满释放']"
2004,偏见,7,"['影响', '拉近', '世界', '与', '亚洲', '国家', '的', '距离', '消除', '隔膜', '和', '误解']"
2004,偏见,8,"['自大', '心态', '媒体', '对', '中国', '的', '报道', '长期', '存有', '未能', '给', '民众', '提供', '一个', '完整', '的', '中国', '视野']"
2004,偏见,9,"['开端', '但', '也', '暴露', '了', '他们', '对', '非洲', '的']"
2004,偏见,10,"['进行', '全面', '准确', '的', '调查', '核对', '严禁', '带', '着', '采写', '报道', '严禁', '发表', '匿名', '报道', '新闻来源', '必须', '明确']"
2004,偏见,11,"['这是', '任何', '不带', '政治', '的', '人', '都', '不能', '否认', '的', '客观事实']"
2004,偏见,12,"['孔泉', '在', '回答', '提问', '时说', '任何', '不带', '的', '人', '都', '可以', '看到', '香港回归', '前', '香港', '居民']"
2004,偏见,13,"['即使', '有人', '有', '有', '恶意', '那', '是', '他', '的', '错误', '我们', '不必']"
2004,偏见,14,"['当', '他们', '由于', '不', '了解', '中国', '而', '产生', '某种', '或', '误解', '时', '我们', '应该', '耐心', '地', '做', '解释']"
2004,偏见,15,"['这是', '任何', '不带', '政治', '的', '人', '都', '不能', '否认', '的', '客观事实']"
2004,偏见,16,"['破除', '求全责备', '的', '狭隘']"
2004,偏见,17,"['不能', '将', '人', '导向', '对', '历史', '的', '无知', '和', '渲染', '历史', '文化', '中反', '人性', '反', '历史', '反', '道德']"
2004,偏见,18,"['到', '中西医', '结合', '治疗', '的', '意义', '不', '带有', '任何', '地', '选用', '最', '适当', '的', '治疗', '方法', '组成', '最佳']"
2004,偏见,19,"['百般', '指责', '中国', '人权', '状况', '是因为', '美国', '出于', '意识形态', '和', '推行', '霸权', '的', '政治', '需要', '不', '愿意', '看到']"
2004,偏见,20,"['人权', '进行', '反华', '舆论', '战', '是因为', '美国', '出于', '意识形态', '和', '推行', '霸权', '的', '政治', '需要', '不', '愿意', '看到']"
2004,偏见,21,"['倾销', '软木', '的', '结论', '不是', '一个', '客观', '和', '不带', '的', '调查', '机构', '所', '能', '得出', '的']"
2004,偏见,22,"['即使', '有人', '有', '有', '恶意', '那', '是', '他', '的', '错误', '我们', '不必']"
2004,偏见,23,"['这是', '在', '作怪']"
2004,偏见,24,"['对', '中医药', '存在', '不少', '认识', '上', '的', '误区', '和']"
2004,偏见,25,"['消除', '一些', '人', '对', '伟人', '形象', '的', '误解', '和']"
2004,偏见,26,"['克服', '积极', '服务']"
2004,偏见,27,"['仅仅', '来自', '社会', '的', '就', '会', '造成', '大', '伤害']"
2004,偏见,28,"['七煤', '公司党委', '历经', '深思', '果断', '破除', '实施', '了', '牵手', '活动', '和', '扩源', '活动', '即', '要求']"
2004,偏见,29,"['跟不上', '现代', '社会', '快速', '节奏', '和', '科技', '发展', '的']"
2004,偏见,30,"['开始', '就', '存在', '这样', '或', '那样', '的', '误解', '和']"
2004,偏见,31,"['指出', '内陆地区', '居住', '着', '独眼', '人', '其', '无知', '与', '不言自明']"
2004,偏见,32,"['来', '的', '代表', '生涯', '告诉', '我', '不是', '群众', '心存', '而是', '人大代表', '未能', '发挥', '应有', '的', '作用']"
2004,偏见,33,"['这是', '任何', '不带', '政治', '的', '人', '都', '不能', '否认', '的', '客观事实']"
2004,偏见,34,"['错', '了', '却', '仍', '在', '促进', '这种', '错误', '或者', '的', '传播', '他们', '产生', '的', '破坏力', '非常', '大']"
2004,偏见,35,"['长期以来', '形成', '了', '一种', '错误', '的', '观念', '对', '国产软件', '太深']"
2004,偏见,36,"['何大一', '插话', '是', '有', '的', '也', '是', '非常', '不', '公正', '的']"
2004,偏见,37,"['消除', '一些', '人', '对', '伟人', '形象', '的', '误解', '和']"
2004,偏见,38,"['麻木', '惊醒', '恐惧', '远遁', '歧视', '汗颜', '一切', '顾虑', '和', '烟消云散', '心中', '唤起', '的', '是', '对', '生命', '的', '珍视']"
2004,偏见,39,"['消除', '一些', '人', '对', '伟人', '形象', '的', '误解', '和']"
2004,偏见,40,"['这', '就', '特别', '需要', '与人为善', '坦诚相见', '出于公心', '防止']"
2004,偏见,41,"['切实', '提高认识', '转变观念', '彻底', '克服', '对', '进城', '务工人员', '的', '把', '思想', '统一', '到', '中央文件', '的', '精神', '上来']"
