Year,Concept,Mean Cosine Similarity,Semantic Breadth
1979,偏见,0.7159836,1.396679978675035
1979,欺凌,0.7137697,1.4010121696177424
1979,精神病,0.6354653,1.5736499889929398
1979,创伤,0.7033914,1.4216836290030572
1979,分裂,0.68356687,1.4629146706295737
1979,阴谋,0.68308324,1.4639504338261824
1979,主权,0.77167195,1.2958874544307588
1979,恐怖主义,0.67053777,1.4913403018394087
1980,偏见,0.71216464,1.4041696866625266
1980,欺凌,0.69375783,1.4414251685557367
1980,精神病,0.60939515,1.6409713893470177
1980,创伤,0.70438695,1.4196742297031593
1980,分裂,0.69724,1.4342263885709263
1980,阴谋,0.6892459,1.4508610490462897
1980,主权,0.7704316,1.297973795919864
1980,恐怖主义,0.68848723,1.4524597609242362
1981,偏见,0.6985712,1.431493300387028
1981,欺凌,0.71784586,1.393056726661909
1981,精神病,0.6541235,1.5287633341355054
1981,创伤,0.6957823,1.4372311490590912
1981,分裂,0.698795,1.4310348107082709
1981,阴谋,0.68046135,1.4695911887680777
1981,主权,0.7784388,1.2846224926179377
1981,恐怖主义,0.69702625,1.4346661923558426
1982,偏见,0.73404986,1.3623052861100649
1982,欺凌,0.7327218,1.3647744510874127
1982,精神病,0.66904485,1.4946681027839472
1982,创伤,0.71430993,1.3999525372384083
1982,分裂,0.70097995,1.4265743303936604
1982,阴谋,0.69226205,1.4445396724535333
1982,主权,0.7571495,1.3207430987397248
1982,恐怖主义,0.71507794,1.39844896443841
1983,偏见,0.72572273,1.3779367221691698
1983,欺凌,0.7242534,1.380732182718792
1983,精神病,0.65987027,1.5154493998890413
1983,创伤,0.7185453,1.391700670001883
1983,分裂,0.6815079,1.467334452529145
1983,阴谋,0.69593954,1.4369064283370023
1983,主权,0.7354744,1.3596666173118173
1983,恐怖主义,0.7258731,1.3776512485907113
1984,偏见,0.7065717,1.4152845387996564
1984,欺凌,0.6626881,1.5090055721047042
1984,精神病,0.64574987,1.5485872334808797
1984,创伤,0.69610554,1.4365637720526225
1984,分裂,0.65539944,1.5257870793680992
1984,阴谋,0.699962,1.428648943143791
1984,主权,0.7436319,1.3447513492426664
1984,恐怖主义,0.7076123,1.413203294809432
1985,偏见,0.72005737,1.3887782335882166
1985,欺凌,0.7066585,1.4151107284373623
1985,精神病,0.6397875,1.5630189830250145
1985,创伤,0.66876024,1.4953042063077906
1985,分裂,0.6844197,1.4610918013139294
1985,阴谋,0.68146276,1.4674316070395226
1985,主权,0.73965985,1.3519728097166084
1985,恐怖主义,0.7020676,1.4243642359029913
1986,偏见,0.6759355,1.4794310846364422
1986,欺凌,0.70459074,1.4192636183303526
1986,精神病,0.5992976,1.6686201116012709
1986,创伤,0.6357701,1.5728956545250474
1986,分裂,0.6702194,1.4920486755381515
1986,阴谋,0.6715702,1.4890476483787545
1986,主权,0.73085886,1.3682532311589095
1986,恐怖主义,0.7320458,1.3660346934310592
1987,偏见,0.70280963,1.422860408734013
1987,欺凌,0.6719512,1.4882033659556464
1987,精神病,0.6357628,1.572913645086923
1987,创伤,0.6290685,1.5896520168906287
1987,分裂,0.6825429,1.465109329439699
1987,阴谋,0.65630084,1.5236914762924487
1987,主权,0.74363285,1.3447496246620234
1987,恐怖主义,0.7159689,1.3967086983686683
1988,偏见,0.7250609,1.379194530183436
1988,欺凌,0.66757095,1.4979681217344814
1988,精神病,0.65905774,1.5173177474058877
1988,创伤,0.65200526,1.5337299691840984
1988,分裂,0.69146144,1.4462122347100606
1988,阴谋,0.656533,1.523152675728175
1988,主权,0.7106811,1.4071009162770218
1988,恐怖主义,0.7138714,1.400812489171751
1989,偏见,0.71396434,1.4006301711072675
1989,欺凌,0.69013846,1.4489846010770557
1989,精神病,0.64167774,1.55841467136981
1989,创伤,0.6496342,1.5393278663751795
1989,分裂,0.6924181,1.4442141276187828
1989,阴谋,0.7054426,1.4175497616760888
1989,主权,0.728858,1.3720093737365278
1989,恐怖主义,0.7259647,1.377477397370552
1990,偏见,0.70497715,1.4184856818239848
1990,欺凌,0.7412225,1.3491225629540877
1990,精神病,0.62753886,1.5935268140179544
1990,创伤,0.67807394,1.4747654158117747
1990,分裂,0.6912913,1.4465682405923188
1990,阴谋,0.67822003,1.4744477461462016
1990,主权,0.7330397,1.3641826372855252
1990,恐怖主义,0.74513423,1.3420400698232613
1991,偏见,0.7171285,1.3944501978985024
1991,欺凌,0.7491131,1.3349119416627837
1991,精神病,0.6276987,1.593120981343053
1991,创伤,0.6919232,1.4452471003041294
1991,分裂,0.696717,1.4353029505075383
1991,阴谋,0.6963113,1.436139277265815
1991,主权,0.7263986,1.3766546598302807
1991,恐怖主义,0.74037224,1.3506719258762208
1992,偏见,0.6871671,1.4552500960424941
1992,欺凌,0.68288267,1.4643804110546772
1992,精神病,0.6088497,1.6424414646077854
1992,创伤,0.62522966,1.5994122948101135
1992,分裂,0.70796514,1.4124989349775596
1992,阴谋,0.6803677,1.4697934483641937
1992,主权,0.7672772,1.303309970072498
1992,恐怖主义,0.73796904,1.3550703953924483
1993,偏见,0.7061781,1.416073309737761
1993,欺凌,0.75249,1.3289213427627948
1993,精神病,0.62672925,1.5955853346130568
1993,创伤,0.66202146,1.5105250557830072
1993,分裂,0.70423955,1.419971377496693
1993,阴谋,0.6786743,1.4734608758886254
1993,主权,0.71749836,1.393731404658311
1993,恐怖主义,0.7010782,1.4263744522680397
1994,偏见,0.70711553,1.4141960630273032
1994,欺凌,0.7214347,1.3861268148013999
1994,精神病,0.6093735,1.6410296538662394
1994,创伤,0.68081033,1.468837872398618
1994,分裂,0.688938,1.4515093790159972
1994,阴谋,0.67197394,1.4881529400953641
1994,主权,0.7249845,1.3793397834882895
1994,恐怖主义,0.7054018,1.4176318105148278
1995,偏见,0.69902235,1.430569417621554
1995,欺凌,0.74343866,1.3451008836726803
1995,精神病,0.5957815,1.6784676788832635
1995,创伤,0.6752668,1.480896138500712
1995,分裂,0.69159925,1.4459240669096476
1995,阴谋,0.66318554,1.5078736558890935
1995,主权,0.7456234,1.3411596080893817
1995,恐怖主义,0.71482176,1.398950146334622
1996,偏见,0.69464433,1.4395856325763472
1996,欺凌,0.7482745,1.336407953408816
1996,精神病,0.6599132,1.515350847481815
1996,创伤,0.6524394,1.5327093616850616
1996,分裂,0.71099234,1.4064849211198216
1996,阴谋,0.64312834,1.5548996130919805
1996,主权,0.73625916,1.358217392779156
1996,恐怖主义,0.6864218,1.4568301635072607
