Year,Concept,Mean Cosine Similarity,Semantic Breadth
1979,偏见,0.72953117,1.3707433521396541
1979,欺凌,0.7137697,1.4010121696177424
1979,精神病,0.6354653,1.5736499889929398
1979,创伤,0.7128161,1.402886344841196
1979,分裂,0.6851577,1.4595179711873967
1979,阴谋,0.6769416,1.4772323623922985
1979,主权,0.7677773,1.3024609728653447
1979,恐怖主义,0.67053777,1.4913403018394087
1980,偏见,0.70841575,1.4116004686146957
1980,欺凌,0.69375783,1.4414251685557367
1980,精神病,0.6021487,1.6607193216568097
1980,创伤,0.7100771,1.4082977611988534
1980,分裂,0.6763377,1.4785512798729257
1980,阴谋,0.6674386,1.4982650997583267
1980,主权,0.760335,1.3152096943433071
1980,恐怖主义,0.68848723,1.4524597609242362
1981,偏见,0.6901429,1.448975215389461
1981,欺凌,0.71784586,1.393056726661909
1981,精神病,0.6541235,1.5287633341355054
1981,创伤,0.6801849,1.4701884721076581
1981,分裂,0.6853392,1.4591314518140588
1981,阴谋,0.69688547,1.434956026438363
1981,主权,0.74132574,1.3489346873803507
1981,恐怖主义,0.6990802,1.4304509822980027
1982,偏见,0.73526424,1.3600552608054988
1982,欺凌,0.7327218,1.3647744510874127
1982,精神病,0.66904485,1.4946681027839472
1982,创伤,0.70511836,1.4182016231213002
1982,分裂,0.6917908,1.4455236645125538
1982,阴谋,0.6991375,1.4303337860065077
1982,主权,0.76348203,1.3097885152457591
1982,恐怖主义,0.71507794,1.39844896443841
1983,偏见,0.7055452,1.4173436633549277
1983,欺凌,0.7242534,1.380732182718792
1983,精神病,0.65987027,1.5154493998890413
1983,创伤,0.71582687,1.3969858401399815
1983,分裂,0.6961044,1.4365661091899489
1983,阴谋,0.7014787,1.4255599947658482
1983,主权,0.7286317,1.3724355308407088
1983,恐怖主义,0.7258731,1.3776512485907113
1984,偏见,0.69968516,1.4292142557707712
1984,欺凌,0.6626881,1.5090055721047042
1984,精神病,0.64574987,1.5485872334808797
1984,创伤,0.69600403,1.4367732835717362
1984,分裂,0.6766031,1.4779714004719722
1984,阴谋,0.70585656,1.416718430224919
1984,主权,0.74098,1.3495640377869849
1984,恐怖主义,0.70660293,1.4152219812515237
1985,偏见,0.70134526,1.4258312560589825
1985,欺凌,0.7066585,1.4151107284373623
1985,精神病,0.6397875,1.5630189830250145
1985,创伤,0.67014277,1.4922193374976542
1985,分裂,0.66295016,1.5084090225380038
1985,阴谋,0.6988494,1.4309234988183541
1985,主权,0.7717025,1.295836107459477
1985,恐怖主义,0.72320384,1.3827360249401917
1986,偏见,0.6974721,1.4337491155085953
1986,欺凌,0.70459074,1.4192636183303526
1986,精神病,0.5992976,1.6686201116012709
1986,创伤,0.6267287,1.595586700337421
1986,分裂,0.6721413,1.4877823752777861
1986,阴谋,0.6622495,1.5100049024800681
1986,主权,0.75806975,1.3191398221460415
1986,恐怖主义,0.71449804,1.3995839592741912
1987,偏见,0.70158863,1.4253366663540261
1987,欺凌,0.6719512,1.4882033659556464
1987,精神病,0.6357628,1.572913645086923
1987,创伤,0.64424455,1.5522055986743926
1987,分裂,0.6913485,1.4464485132775056
1987,阴谋,0.6875368,1.4544676514936818
1987,主权,0.739417,1.3524168063173343
1987,恐怖主义,0.7295318,1.370742120213443
1988,偏见,0.7059759,1.4164789675379992
1988,欺凌,0.66757095,1.4979681217344814
1988,精神病,0.65905774,1.5173177474058877
1988,创伤,0.6515665,1.534762747414072
1988,分裂,0.6677581,1.4975482727046978
1988,阴谋,0.6590918,1.5172393959878727
1988,主权,0.7175168,1.3936956291669318
1988,恐怖主义,0.7024442,1.4236006305611733
1989,偏见,0.7063935,1.4156416046960523
1989,欺凌,0.69013846,1.4489846010770557
1989,精神病,0.6622728,1.5099517653257186
1989,创伤,0.64516574,1.549989306255448
1989,分裂,0.688841,1.4517138517348263
1989,阴谋,0.70330966,1.4218488152711901
1989,主权,0.6886464,1.4521241012192856
1989,恐怖主义,0.71757376,1.3935849567526575
1990,偏见,0.69015294,1.4489541918904691
1990,欺凌,0.7412225,1.3491225629540877
1990,精神病,0.62753886,1.5935268140179544
1990,创伤,0.68347466,1.4631120342009918
1990,分裂,0.6892996,1.450748011505528
1990,阴谋,0.6803645,1.4698004016252137
1990,主权,0.73833394,1.3544006920699032
1990,恐怖主义,0.74513423,1.3420400698232613
1991,偏见,0.7102008,1.4080525097707195
1991,欺凌,0.7491131,1.3349119416627837
