Year,Concept,Mean Cosine Similarity,Semantic Breadth
1979,偏见,0.30423293,3.2869552150525996
1979,欺凌,0.2909903,3.4365407505560723
1979,精神病,0.27451903,3.6427347625152935
1979,创伤,0.29007176,3.4474228549665047
1979,分裂,0.28421247,3.5184944552496136
1979,阴谋,0.30141965,3.317633786551565
1979,主权,0.31041315,3.221512985590938
1979,恐怖主义,0.30623442,3.2654722553267854
1980,偏见,0.3073418,3.2537063110656006
1980,欺凌,0.30704412,3.25686095021194
1980,精神病,0.2706373,3.694982128229007
1980,创伤,0.29795122,3.3562540709835496
1980,分裂,0.29861403,3.3488045298999265
1980,阴谋,0.3027854,3.3026691885030717
1980,主权,0.32925248,3.0371828803354126
1980,恐怖主义,0.29118198,3.434278435191188
1981,偏见,0.29965743,3.3371439710348305
1981,欺凌,0.32141712,3.111221923771872
1981,精神病,0.27594927,3.6238544921382463
1981,创伤,0.29754516,3.3608343143236064
1981,分裂,0.29674983,3.369841860300693
1981,阴谋,0.30798268,3.246935800639896
1981,主权,0.32487643,3.078093437656063
1981,恐怖主义,0.29023024,3.445540288448614
1982,偏见,0.3137052,3.1877061047671527
1982,欺凌,0.3315507,3.016130074665202
1982,精神病,0.2737096,3.653507284817245
1982,创伤,0.3036143,3.2936526298379256
1982,分裂,0.29526213,3.3868210812716577
1982,阴谋,0.31561834,3.168383725855714
1982,主权,0.3243226,3.083349621009439
1982,恐怖主义,0.30383405,3.2912703400369927
1983,偏见,0.31605867,3.1639695699333035
1983,欺凌,0.31051302,3.2204768785905253
1983,精神病,0.26212838,3.814924537571134
1983,创伤,0.3056087,3.2721582645555727
1983,分裂,0.29325825,3.409963746354971
1983,阴谋,0.31904453,3.134358701502556
1983,主权,0.32236895,3.102035729807051
1983,恐怖主义,0.3018891,3.3124747710128526
1984,偏见,0.2911576,3.434565983474499
1984,欺凌,0.28973198,3.451465738003858
1984,精神病,0.27050933,3.6967301314881578
1984,创伤,0.2840648,3.520323537425329
1984,分裂,0.28446814,3.515332104718545
1984,阴谋,0.3109473,3.2159790524130556
1984,主权,0.3164759,3.1597982855343956
1984,恐怖主义,0.28829122,3.4687147747111475
1985,偏见,0.30449885,3.284084638523381
1985,欺凌,0.30043316,3.328527396064464
1985,精神病,0.2563224,3.901336545765237
1985,创伤,0.28315166,3.5316763205698605
1985,分裂,0.28664923,3.488584322969257
1985,阴谋,0.3056272,3.271960119147975
1985,主权,0.317644,3.148178463411458
1985,恐怖主义,0.2920186,3.424439491768041
1986,偏见,0.2936511,3.4054018066644907
1986,欺凌,0.29486048,3.3914344590532566
1986,精神病,0.2648446,3.7757991427648703
1986,创伤,0.27654204,3.616086755651962
1986,分裂,0.2907975,3.4388190882030263
1986,阴谋,0.30106568,3.321534320429598
1986,主权,0.32229513,3.1027462381281308
1986,恐怖主义,0.2904491,3.4429438976877864
1987,偏见,0.2980583,3.3550483108138174
1987,欺凌,0.3030374,3.2999226612096795
1987,精神病,0.2670043,3.7452578796849445
1987,创伤,0.27794147,3.597879858051024
1987,分裂,0.28332782,3.5294804701930302
1987,阴谋,0.30734435,3.2536794933269593
1987,主权,0.30505598,3.278086905210835
1987,恐怖主义,0.28798282,3.4724293446202563
1988,偏见,0.30906716,3.235542722663444
1988,欺凌,0.3163883,3.1606730449509852
1988,精神病,0.27414662,3.647683173758761
1988,创伤,0.27500176,3.636340306959784
1988,分裂,0.28695324,3.4848883316111983
1988,阴谋,0.2916738,3.4284874683622037
1988,主权,0.30256304,3.3050963369890125
1988,恐怖主义,0.29823458,3.353065206155794
1989,偏见,0.29764247,3.3597355982002606
1989,欺凌,0.30658284,3.2617611786593708
1989,精神病,0.2734589,3.656856686935292
1989,创伤,0.27860168,3.5893538529539155
1989,分裂,0.29335266,3.4088662704167167
1989,阴谋,0.30665416,3.261002607874393
1989,主权,0.31221566,3.2029143338832453
1989,恐怖主义,0.29266617,3.4168623253569894
1990,偏见,0.3028853,3.3015799048011125
1990,欺凌,0.31841072,3.1405977354554544
1990,精神病,0.2743941,3.644393295723383
1990,创伤,0.2746366,3.641175331175684
1990,分裂,0.29285982,3.4146029025888023
1990,阴谋,0.30467242,3.2822137294815374
1990,主权,0.3121234,3.203861159656007
1990,恐怖主义,0.30173975,3.314114207365626
1991,偏见,0.30056632,3.327052793105869
1991,欺凌,0.3140427,3.1842804818285586
1991,精神病,0.26301938,3.8020011634513122
1991,创伤,0.28150567,3.552326265226007
1991,分裂,0.287544,3.477728479901695
1991,阴谋,0.31175765,3.207619724246144
1991,主权,0.32166237,3.10884985154539
1991,恐怖主义,0.28782505,3.474332783242902
1992,偏见,0.29903528,3.3440870149060804
1992,欺凌,0.28904068,3.45972056161531
1992,精神病,0.26147938,3.82439337517917
1992,创伤,0.273712,3.6534750629093216
1992,分裂,0.29289594,3.4141818080807638
1992,阴谋,0.31263116,3.198657484856524
1992,主权,0.3277641,3.0509748281905207
1992,恐怖主义,0.30124933,3.3195095095590235
1993,偏见,0.30292916,3.301101782890765
1993,欺凌,0.3339202,2.994727387729737
1993,精神病,0.2703901,3.698360349290725
1993,创伤,0.2873426,3.4801660883059253
1993,分裂,0.30606398,3.267290716287352
1993,阴谋,0.31322825,3.1925600626287083
1993,主权,0.33014697,3.028954059318495
1993,恐怖主义,0.28321558,3.5308791685441165
1994,偏见,0.3042328,3.2869565029991596
1994,欺凌,0.32323435,3.0937306062311767
1994,精神病,0.26291043,3.8035768170024067
1994,创伤,0.2852202,3.5060629637083167
1994,分裂,0.28737596,3.4797622293338497
1994,阴谋,0.29840314,3.35117112704724
1994,主权,0.31109786,3.2144226222545464
1994,恐怖主义,0.28692672,3.485210481505221
1995,偏见,0.29086736,3.4379931984882206
1995,欺凌,0.3022745,3.308251325664528
1995,精神病,0.25154027,3.975506531706075
1995,创伤,0.28725663,3.4812077479477854
1995,分裂,0.28934792,3.4560470001508925
1995,阴谋,0.28380108,3.5235947806859844
1995,主权,0.30974746,3.228436507783786
1995,恐怖主义,0.28474438,3.5119217921392742
1996,偏见,0.30585912,3.2694791126392864
1996,欺凌,0.3285113,3.0440353406193044
1996,精神病,0.2606832,3.836073696390234
1996,创伤,0.27442586,3.6439713976797212
1996,分裂,0.29919252,3.3423295699323705
1996,阴谋,0.2944875,3.3957297987595028
1996,主权,0.3012179,3.319855675105143
1996,恐怖主义,0.2782,3.5945362980395066
1997,偏见,0.28852576,3.465895036192386
1997,欺凌,0.29677984,3.3695010955206217
1997,精神病,0.26900196,3.7174450223172344
1997,创伤,0.26459187,3.779405579715777
1997,分裂,0.29495186,3.3903838175468746
1997,阴谋,0.2842683,3.517803553424394
1997,主权,0.30195963,3.3117009294435378
1997,恐怖主义,0.2764512,3.6172749443924173
